lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
3,0,104.0,3,3,4,1,0,0,0,1
7,0,100.73,12,20,4,4,0,0,0,1
17,0,97.0,3,19,4,1,1,3,0,0
6,0,92.0,2,22,4,2,1,0,0,1
22,0,97.0,11,26,4,2,0,0,0,0
75,0,91.38,7,28,4,3,0,0,0,1
28,0,129.0,10,25,4,3,0,0,0,1
4,0,135.0,4,10,4,2,2,0,3,0
8,0,6.0,1,28,4,2,0,0,0,1
28,2,104.5,8,30,4,4,0,3,0,1
24,2,150.0,6,14,4,5,0,0,3,1
62,0,60.0,11,25,3,4,0,0,3,1
11,2,248.0,9,20,4,2,0,0,5,1
174,1,115.2,3,25,4,2,1,0,0,0
3,2,88.0,12,15,4,1,0,0,0,1
8,2,117.67,9,3,4,3,0,0,0,1
34,1,138.6,12,14,4,3,0,0,3,1
53,1,149.4,8,6,4,1,0,0,3,1
13,1,124.52,11,3,4,8,4,0,0,1
110,0,36.25,7,25,3,1,2,1,0,1
1,1,67.0,3,9,2,1,0,0,0,1
176,1,77.89,8,18,4,3,2,0,0,1
31,3,78.0,5,21,3,1,0,0,0,1
39,1,75.8,2,19,4,2,0,3,0,1
7,1,201.0,7,29,4,1,0,0,5,1
148,0,99.45,5,6,4,3,2,0,0,1
12,0,65.0,6,14,2,2,0,0,0,1
3,2,126.25,9,10,4,3,1,0,0,1
7,1,118.2,12,31,4,4,2,0,3,1
17,0,78.3,1,23,4,1,0,0,0,1
44,1,104.48,10,3,4,3,1,0,3,1
2,2,185.0,8,11,4,1,0,0,3,1
141,0,72.25,8,25,3,3,0,0,0,1
57,1,140.13,9,7,4,3,0,0,3,1
1,1,116.0,3,8,4,1,0,0,3,1
24,0,47.0,12,5,2,1,2,0,0,1
54,1,100.2,10,3,4,1,2,0,0,1
16,1,131.0,4,8,4,2,0,0,3,1
100,0,100.0,9,28,4,4,0,0,0,0
129,0,118.8,9,8,4,3,0,3,0,0
52,1,100.33,12,28,4,2,1,0,0,1
10,1,93.0,2,9,4,2,0,0,0,0
14,1,185.2,9,15,4,5,0,0,5,1
2,0,89.0,4,24,4,0,1,3,0,0
201,0,82.45,8,6,3,3,2,0,3,1
25,0,88.0,9,11,4,0,2,0,0,1
141,1,111.68,7,3,4,5,2,0,0,1
32,0,85.0,3,11,3,3,2,0,0,1
52,0,126.9,5,14,4,3,2,0,0,1
40,2,109.8,9,1,4,1,0,0,0,1
39,1,144.9,8,22,4,0,1,0,0,0
131,0,164.25,7,25,4,1,1,1,0,0
157,2,101.58,7,11,4,3,1,0,0,0
18,0,47.67,2,22,3,5,1,0,0,0
12,1,139.0,10,7,4,3,0,0,0,1
36,2,148.5,10,3,4,1,1,0,3,1
25,0,78.3,1,29,4,2,0,0,0,0
152,0,136.68,9,16,3,4,2,1,3,0
116,1,90.0,11,3,4,3,1,0,0,1
33,0,113.4,6,13,4,3,1,0,0,0
54,1,109.8,8,29,4,4,1,0,0,1
11,1,90.0,8,24,4,0,1,0,0,1
64,1,131.4,12,30,4,1,0,0,3,1
8,2,120.0,10,20,4,3,0,0,0,1
16,0,97.5,8,31,4,1,1,0,0,1
82,0,95.0,9,6,3,5,1,0,0,1
52,2,148.91,12,29,4,2,0,0,3,1
2,1,244.8,4,23,4,1,2,0,3,1
212,0,70.0,5,20,3,3,2,0,0,1
95,2,90.9,10,31,4,0,1,0,0,1
157,2,120.7,7,6,4,4,0,0,3,0
0,0,138.0,8,17,4,0,1,0,0,1
42,2,174.25,11,7,4,2,1,0,0,1
47,0,152.2,11,7,4,3,1,3,0,0
109,0,75.0,5,30,3,2,1,0,0,1
5,1,133.0,9,19,4,1,0,0,0,1
13,0,126.28,9,27,4,2,0,0,3,1
128,2,146.7,7,8,4,2,0,0,0,1
34,1,80.75,6,19,3,3,2,0,0,1
142,1,76.5,8,13,4,5,2,0,0,1
151,1,120.7,7,6,4,4,0,0,3,0
57,2,110.36,10,15,4,3,2,0,1,1
39,1,74.88,12,18,4,0,1,0,0,1
68,0,60.0,11,28,3,1,2,0,3,1
66,3,135.0,11,19,4,3,0,0,5,1
8,1,188.01,10,29,4,1,2,0,5,1
164,3,116.45,9,9,3,4,2,1,3,1
7,0,88.0,3,21,0,0,1,0,0,1
52,0,51.0,3,13,4,2,2,3,0,1
10,0,91.0,2,13,4,2,2,0,0,1
51,0,85.5,3,16,2,1,0,0,0,1
154,3,126.9,9,8,4,3,0,0,0,1
178,0,88.77,8,25,4,3,0,0,1,0
0,0,45.0,4,8,3,1,0,0,0,1
170,1,96.3,6,28,4,3,0,0,0,1
133,0,108.0,10,2,4,1,2,3,0,0
28,2,110.65,10,12,4,1,1,0,0,1
0,1,95.67,11,20,2,5,2,0,0,1
5,0,116.5,8,15,3,1,2,1,0,1
40,1,95.48,10,3,4,4,1,0,3,1
2,0,116.0,12,11,4,2,0,0,3,1
77,1,74.61,12,24,4,3,2,0,3,1
55,1,84.2,3,5,4,6,2,0,3,1
105,0,117.3,5,5,4,3,0,0,0,0
0,1,63.2,2,12,4,2,1,3,0,1
66,0,125.1,8,16,4,2,0,3,0,0
48,1,74.8,11,13,4,5,2,3,0,0
126,2,136.8,12,24,4,1,0,1,3,0
178,1,102.3,7,20,4,3,0,0,0,0
24,1,118.15,7,2,4,1,0,0,0,1
17,0,75.0,3,9,2,1,0,0,3,1
53,0,85.5,9,17,3,1,2,0,0,1
4,0,154.5,12,19,4,1,0,0,1,1
0,0,75.0,12,15,2,1,0,0,0,1
3,0,110.0,10,3,0,0,1,0,3,1
111,0,96.67,6,1,3,3,0,0,0,1
79,2,162.3,4,4,4,2,1,0,5,1
60,1,137.7,7,15,4,1,0,0,3,0
7,2,191.73,9,16,4,2,1,0,5,1
29,1,63.87,3,11,4,3,2,0,0,1
57,1,111.6,5,18,4,2,0,3,0,1
88,0,0.0,12,4,1,2,0,0,0,1
12,0,125.0,7,6,2,1,0,0,4,1
21,1,87.01,9,25,4,0,1,3,0,1
30,0,104.4,8,28,4,0,1,0,0,0
10,1,99.0,8,17,4,3,1,0,0,0
209,1,81.9,12,8,4,3,0,0,0,1
48,2,121.8,4,25,4,2,1,0,0,1
126,0,131.47,7,3,4,4,2,0,0,1
192,2,107.1,9,5,4,3,1,0,0,0
54,1,96.0,11,11,4,2,1,0,0,0
138,1,91.48,7,4,4,2,1,0,3,1
1,1,81.0,2,6,4,1,0,3,0,1
104,1,72.25,4,18,4,3,1,0,0,0
41,0,66.29,2,28,3,5,2,0,0,1
8,1,133.0,8,16,4,2,0,3,0,1
123,0,71.6,5,4,4,4,0,0,0,1
16,0,77.25,1,25,4,4,1,0,1,1
10,0,99.0,11,6,3,3,2,0,0,1
121,0,90.95,6,4,3,2,2,0,3,1
146,2,130.0,6,29,4,2,0,0,0,1
1,1,179.0,9,15,4,2,0,0,0,1
31,2,125.1,9,11,4,0,1,3,0,1
39,0,60.0,10,30,3,2,1,0,3,1
58,1,86.72,4,25,4,3,1,0,3,1
10,1,65.0,6,27,2,0,1,0,0,1
2,2,164.5,10,9,4,2,0,0,3,1
46,0,104.4,4,1,4,2,0,0,3,0
55,0,149.4,8,16,4,3,0,0,3,0
195,0,109.23,9,3,4,6,2,0,0,0
87,1,119.85,5,21,4,3,2,0,0,1
67,1,149.4,9,18,4,1,2,0,3,1
20,1,131.35,12,28,4,4,0,0,3,1
53,2,137.7,7,18,4,1,1,0,3,1
53,2,123.3,9,3,4,1,1,0,3,1
241,1,81.76,10,29,4,2,2,0,1,1
143,0,90.0,11,12,4,1,2,0,0,0
2,0,65.0,7,29,2,1,0,0,0,1
65,1,112.2,4,8,4,3,2,0,3,1
63,3,72.25,10,27,4,5,0,0,0,1
24,1,85.0,10,16,3,1,2,0,0,1
167,1,119.7,5,20,4,2,1,0,0,0
116,0,105.3,5,5,4,3,0,0,0,0
72,0,76.5,7,22,4,5,2,0,0,0
4,1,111.0,11,22,4,1,0,0,0,0
64,1,68.61,6,20,4,3,1,3,0,1
150,1,101.15,7,14,4,8,2,0,0,0
7,2,86.12,11,27,4,2,0,0,0,1
59,2,156.3,6,3,4,2,1,0,3,1
76,0,131.4,7,2,4,1,0,0,3,0
157,0,135.9,9,30,4,2,1,0,3,0
1,1,95.0,3,27,4,0,1,0,0,1
43,3,127.1,7,3,4,2,2,0,0,1
116,0,96.56,8,6,3,1,2,0,3,0
78,0,75.0,4,26,3,4,0,0,0,1
120,2,90.0,11,3,4,1,0,0,0,1
84,3,118.8,10,3,4,1,1,0,0,1
23,0,94.35,6,12,4,0,1,0,0,1
160,1,107.0,4,17,4,2,2,0,0,0
95,2,77.86,12,7,4,4,0,0,1,1
69,2,98.25,10,25,4,1,2,0,0,1
76,0,150.45,5,29,4,2,2,0,3,0
2,0,124.0,6,22,3,1,0,3,0,1
177,0,123.75,8,3,4,4,1,0,0,0
115,0,89.25,5,2,4,3,1,3,0,0
221,0,74.44,12,23,4,4,2,0,0,0
50,0,89.1,6,21,4,3,0,3,0,0
98,1,90.6,10,30,4,1,2,0,0,1
38,2,148.95,4,27,4,4,0,0,3,1
2,0,65.0,5,15,2,1,2,0,0,1
12,0,77.0,1,15,4,2,2,3,0,1
42,0,75.56,2,18,4,3,2,0,0,0
37,1,90.95,11,11,4,4,0,0,0,1
80,1,62.83,9,3,4,3,1,3,0,1
85,0,152.1,8,3,4,3,0,0,3,0
72,1,140.4,5,1,4,1,2,0,3,0
14,0,105.0,7,21,2,2,0,0,0,0
28,1,109.0,4,21,4,2,0,0,0,1
130,1,118.8,9,18,4,0,1,3,0,0
113,0,85.85,4,24,4,2,2,0,1,1
61,0,107.1,8,29,4,3,1,0,0,1
54,0,85.0,6,11,3,1,2,3,0,1
50,0,75.0,3,29,3,3,0,0,0,1
0,0,79.0,1,12,4,1,0,3,0,1
12,0,216.0,5,13,4,2,2,0,5,0
200,1,96.9,8,9,3,3,0,0,0,0
156,0,122.4,12,27,4,3,0,0,3,1
55,2,142.2,10,18,4,2,0,0,0,1
1,0,140.0,10,31,4,0,1,3,0,1
5,2,140.75,9,19,4,2,2,0,3,1
4,1,76.22,2,7,4,2,2,0,0,1
5,1,109.0,6,26,4,0,1,0,0,1
1,2,98.0,8,23,4,0,2,0,0,1
13,2,130.0,2,6,4,1,2,0,0,1
24,0,48.67,2,27,3,1,2,0,3,1
1,0,0.0,2,26,4,0,0,3,0,1
1,2,129.0,6,22,4,1,0,3,0,1
7,0,66.0,2,18,2,1,0,0,0,1
37,1,119.0,10,27,4,3,0,0,0,1
10,1,110.08,9,5,4,4,2,0,3,1
221,3,94.5,8,18,4,2,0,3,0,1
6,1,136.75,9,27,4,3,2,0,0,1
83,2,90.32,12,26,4,3,1,0,3,1
0,1,105.75,5,31,4,2,0,0,0,1
6,1,0.0,6,20,1,0,1,0,3,1
108,2,87.3,3,30,4,3,0,0,0,0
184,2,96.3,10,17,4,3,1,0,0,1
4,2,97.0,1,2,4,1,1,0,0,1
19,1,81.82,1,1,4,2,1,0,0,1
55,1,73.9,2,22,4,2,1,0,0,1
9,1,90.5,9,21,3,1,1,0,0,1
5,2,65.0,7,18,2,1,1,0,0,1
56,1,117.45,9,4,4,2,2,0,3,1
1,1,80.0,3,15,3,3,0,0,0,1
99,2,166.4,8,8,4,2,1,0,3,0
137,1,103.7,6,28,4,4,0,0,3,0
18,2,107.0,10,5,4,4,1,0,0,1
166,2,73.6,4,21,4,3,0,0,1,1
5,1,153.0,8,15,4,1,1,3,5,1
48,1,133.74,8,26,4,3,2,0,3,0
78,1,105.3,3,24,4,3,0,0,0,1
9,2,109.0,8,31,4,4,1,0,0,0
59,0,95.0,6,4,3,1,2,0,0,1
0,0,90.0,8,6,4,1,0,0,0,1
171,0,80.75,9,20,3,5,2,0,0,0
50,0,131.4,11,11,4,2,0,1,0,0
22,1,104.0,11,27,4,0,1,0,0,1
98,1,132.3,10,10,4,3,1,0,3,1
2,0,79.6,1,3,4,0,1,0,3,1
306,3,104.4,8,14,4,1,2,0,0,1
60,2,86.4,11,20,4,0,1,0,0,1
146,1,94.5,7,13,4,3,0,3,0,1
56,1,132.6,5,14,4,2,2,0,3,1
32,0,88.0,11,26,4,1,0,3,0,0
122,2,153.0,5,12,4,3,0,0,3,1
18,0,138.0,5,7,4,3,2,0,3,0
138,0,96.3,8,29,4,1,1,0,0,1
65,1,113.4,12,30,4,2,0,0,0,1
98,0,73.95,3,16,4,4,0,0,0,1
0,0,170.0,9,29,4,1,0,0,0,1
102,0,58.0,3,25,3,2,2,0,0,1
26,1,88.4,11,16,4,4,0,0,0,1
25,0,72.93,12,4,4,5,2,0,0,1
10,0,129.0,9,3,4,1,0,3,0,0
5,0,66.0,3,8,2,3,0,0,0,1
137,0,135.9,9,30,4,2,1,0,3,0
4,2,120.0,11,5,4,1,0,0,0,1
7,1,127.0,2,10,4,4,1,0,3,0
335,0,0.0,10,13,4,3,0,0,0,0
16,1,112.81,8,24,4,1,0,3,0,0
254,0,100.3,9,29,4,3,1,0,0,0
118,1,118.8,8,2,4,3,0,0,3,1
82,1,121.55,4,16,4,2,2,0,3,0
169,2,101.25,7,30,4,3,2,0,0,0
71,0,45.9,3,12,4,3,2,3,0,1
71,1,105.3,12,24,4,3,1,0,0,1
1,1,120.0,12,29,4,2,0,3,0,1
30,0,84.32,12,23,4,2,2,0,0,0
7,2,160.33,7,4,4,2,1,0,0,1
110,0,159.3,8,12,4,3,2,0,3,0
83,1,0.0,12,17,1,0,0,0,0,1
4,2,91.0,11,17,4,1,0,0,0,1
20,0,156.0,5,11,4,1,0,0,3,0
26,2,177.0,6,16,4,3,0,0,3,1
17,1,135.0,10,7,4,2,0,3,0,0
110,1,70.0,12,9,3,4,0,0,0,1
6,3,111.67,10,16,4,1,2,3,0,1
22,0,95.0,12,2,2,2,0,0,0,1
64,1,64.37,11,21,4,2,1,3,0,1
142,1,68.8,8,22,4,5,2,3,0,1
190,0,84.25,8,9,3,5,0,0,3,1
32,0,73.87,10,12,4,2,1,0,0,1
265,2,78.3,11,20,4,1,2,0,0,0
107,3,127.38,9,24,4,3,2,0,1,1
141,0,90.95,9,16,3,4,2,0,3,1
3,0,54.0,1,3,4,4,2,3,0,1
34,1,71.55,1,6,4,2,0,0,1,1
43,1,73.1,3,10,4,3,0,3,0,1
121,1,129.6,9,24,4,2,2,0,0,1
6,0,93.0,2,22,4,2,1,0,0,1
31,1,71.1,3,17,4,1,0,3,0,1
60,2,149.4,9,10,4,6,2,0,3,1
164,0,96.3,8,29,4,2,1,0,0,0
71,0,168.3,8,14,4,1,2,0,3,0
134,0,94.5,5,30,4,1,1,3,0,1
67,1,94.5,7,23,4,1,1,3,0,1
24,2,159.0,5,29,4,0,1,0,3,1
130,0,144.5,12,23,4,2,2,0,5,1
167,1,60.0,3,13,3,2,2,0,3,1
83,1,102.6,12,26,4,2,1,0,3,1
2,0,93.0,2,26,4,1,0,0,0,1
61,0,126.9,6,17,4,2,1,0,0,0
167,0,102.0,9,16,4,4,0,0,3,0
175,0,123.68,8,24,4,4,0,0,0,0
1,0,107.0,1,6,4,1,0,0,0,1
8,0,108.57,5,10,4,2,0,0,3,0
46,1,99.0,9,1,4,2,0,3,0,1
296,0,65.29,10,24,4,4,2,0,1,0
222,1,102.85,10,2,4,3,2,0,0,0
74,2,174.42,12,25,4,1,2,0,6,1
20,0,66.0,2,21,3,2,2,0,0,1
117,2,93.6,12,26,4,2,1,0,0,1
12,1,123.3,10,6,3,4,0,0,3,1
303,1,73.95,11,18,4,2,2,0,0,1
146,0,186.3,8,11,4,2,0,0,5,1
64,1,94.5,4,13,4,2,0,3,0,1
20,0,160.0,9,25,3,2,1,0,0,0
133,1,81.25,7,13,3,4,0,0,0,1
126,0,79.2,11,5,4,1,1,3,0,1
35,2,74.8,11,29,4,11,4,3,0,0
8,2,126.0,9,16,3,2,1,0,0,1
212,0,86.7,11,20,4,2,2,0,3,0
0,0,124.0,9,9,4,1,0,0,0,1
56,0,113.4,6,8,4,2,0,0,0,0
0,0,149.0,8,27,4,1,1,3,0,1
31,1,88.0,11,27,4,0,2,3,0,1
21,1,183.15,9,9,4,2,0,1,0,1
37,0,85.5,9,25,3,0,1,0,0,1
65,1,88.0,11,13,4,5,2,3,0,1
35,1,85.0,10,28,3,2,1,0,0,1
79,1,88.4,12,7,4,4,0,0,0,1
1,0,79.0,1,23,4,1,2,3,0,1
3,1,79.0,12,12,2,0,1,0,0,1
1,1,67.76,4,22,4,2,0,0,0,1
32,1,136.52,8,14,4,0,1,0,3,1
10,0,153.0,8,20,4,2,0,0,5,1
12,1,67.0,12,8,2,2,0,0,0,1
20,0,67.0,12,4,2,0,2,0,0,1
210,0,167.95,8,2,4,4,0,0,5,0
313,0,77.69,12,23,4,7,3,0,0,0
186,0,72.25,8,16,3,3,0,0,0,1
74,2,79.2,11,13,4,0,2,3,0,1
179,2,126.9,9,24,4,1,2,0,0,0
30,0,82.08,10,17,4,1,1,3,0,1
2,1,85.0,1,22,4,2,0,3,0,1
37,1,95.4,3,1,4,4,0,0,3,0
102,0,46.66,7,29,4,5,2,3,0,1
88,0,88.0,12,6,4,1,0,3,0,0
27,0,85.0,5,4,3,1,0,0,0,1
2,0,110.0,10,12,0,2,0,0,3,1
24,1,85.0,10,16,3,2,2,0,0,1
219,0,72.25,8,17,3,3,0,0,0,1
37,0,85.5,9,16,4,2,0,0,0,1
22,0,0.0,12,16,4,0,0,3,0,1
139,2,93.0,2,11,3,3,0,0,3,1
110,2,138.55,7,7,4,3,1,0,3,1
1,0,119.0,3,28,4,0,1,0,0,1
28,1,77.39,2,5,4,2,2,0,1,1
39,1,144.9,7,10,4,0,2,0,0,1
165,1,85.0,7,18,4,3,1,3,0,0
157,0,130.5,9,19,4,2,1,0,0,0
120,0,89.74,4,7,4,5,2,0,0,1
250,0,96.3,10,20,4,3,0,0,0,0
46,2,119.5,10,25,4,2,0,3,0,1
40,0,201.95,3,25,4,2,1,0,6,0
42,1,104.42,11,16,4,4,1,0,0,1
7,0,162.0,8,18,4,3,0,0,5,1
45,1,103.95,3,17,4,2,0,0,3,0
91,3,89.25,10,19,4,2,1,0,0,1
187,1,80.75,9,12,3,4,1,0,1,1
10,0,79.0,2,13,4,1,2,3,0,0
94,0,72.25,11,17,4,1,0,0,0,0
52,1,152.1,7,31,4,0,2,0,3,1
10,1,118.0,8,28,4,0,2,3,0,0
0,2,67.58,12,21,4,3,0,3,0,1
26,0,87.0,3,7,3,4,1,0,0,1
155,1,115.6,12,26,4,3,1,0,3,0
17,0,145.0,4,14,4,2,0,0,0,0
80,0,168.3,9,15,4,3,1,0,3,1
14,0,100.87,9,14,4,2,1,3,0,0
1,1,0.0,1,8,4,0,0,3,0,1
18,0,115.0,4,14,4,2,0,3,0,0
265,0,87.0,6,24,3,2,0,1,0,1
190,1,108.45,8,9,4,4,0,0,0,0
3,0,150.33,6,12,4,1,2,0,3,1
3,0,77.6,11,28,3,1,0,0,3,1
153,0,137.7,7,26,4,2,0,0,3,0
0,0,0.0,8,5,1,1,0,0,4,1
311,1,112.5,12,30,4,2,0,0,0,0
14,0,65.0,11,29,2,1,0,0,0,1
6,0,152.0,11,24,4,1,0,1,3,1
23,1,120.12,5,18,4,1,0,0,3,1
232,1,100.75,7,12,4,4,0,0,1,0
196,2,55.96,8,16,4,5,2,0,0,1
185,0,107.1,11,4,4,2,1,0,0,0
0,0,145.67,7,6,4,3,0,3,0,1
1,2,120.0,10,25,4,1,0,3,0,1
131,1,94.5,5,8,4,1,2,3,0,1
0,0,181.0,11,23,4,1,0,0,5,0
151,1,143.28,12,29,4,3,0,0,0,0
58,2,88.2,12,9,4,1,0,3,0,1
0,1,91.0,11,9,4,3,1,0,0,1
134,0,116.1,6,18,4,1,0,3,0,1
19,2,140.0,10,21,4,1,0,3,0,1
3,0,66.0,2,1,2,1,1,0,0,1
1,1,129.0,10,21,4,1,0,3,0,1
1,1,90.33,1,17,4,4,2,0,0,1
33,1,103.05,4,16,4,2,2,0,0,1
105,0,96.3,4,17,4,1,2,0,3,1
125,0,76.5,7,15,4,4,2,0,0,0
67,0,80.75,6,12,3,1,2,0,0,1
159,0,187.85,5,26,4,3,0,0,5,0
1,0,85.0,1,28,4,2,0,0,0,1
68,0,51.09,2,6,4,2,2,3,0,1
99,2,186.3,7,3,4,1,2,0,5,1
9,0,82.92,3,30,4,1,0,0,0,1
75,2,84.96,10,30,4,3,2,0,0,1
114,1,85.0,2,26,3,4,2,0,0,1
0,0,85.0,11,9,4,0,1,3,0,1
266,0,104.55,12,26,4,3,1,0,3,1
18,0,89.0,4,8,4,1,0,3,0,0
0,0,79.0,1,25,2,0,1,0,0,1
7,1,124.0,4,10,4,0,2,0,3,1
71,0,90.0,9,9,2,2,0,0,0,1
31,1,90.0,10,26,3,2,1,0,3,1
0,3,126.0,9,19,4,2,2,0,0,1
90,0,90.0,5,8,3,3,2,1,0,1
84,1,93.6,11,18,4,2,0,0,0,0
221,0,112.5,8,31,4,1,0,0,0,0
115,0,131.4,8,26,4,2,2,0,3,0
223,2,89.25,10,4,4,0,2,0,0,1
61,0,256.1,7,10,4,1,2,0,6,0
124,0,198.9,5,31,4,3,0,0,5,0
78,0,154.7,3,21,4,5,1,0,5,1
57,0,119.85,5,13,4,3,2,0,0,0
54,0,99.9,6,20,4,0,1,0,0,0
11,1,85.0,11,17,4,1,0,3,0,1
14,2,186.0,5,12,4,3,0,0,3,1
179,0,179.92,8,15,4,5,1,1,3,0
10,1,139.0,8,8,4,0,1,3,0,0
20,1,63.22,2,9,4,2,0,0,3,1
5,1,65.0,8,24,2,1,0,0,0,1
123,0,105.3,5,4,4,3,0,0,0,1
10,1,78.63,11,23,4,3,1,3,0,1
62,0,95.88,5,21,3,1,2,0,0,0
40,1,100.1,11,11,4,2,0,0,0,1
6,1,154.0,9,9,4,2,2,0,0,0
133,1,76.5,8,14,4,2,2,0,0,1
22,1,90.95,11,17,4,3,0,0,0,1
3,1,183.0,2,29,4,3,1,0,5,1
54,1,88.4,12,24,4,2,2,0,0,1
1,2,159.0,6,18,4,1,0,0,0,1
2,0,87.78,5,31,4,3,0,3,0,1
31,0,94.5,4,14,4,1,0,3,0,0
107,1,127.1,8,20,4,1,2,0,0,1
183,1,112.0,8,3,3,4,1,0,0,0
50,2,126.0,10,16,4,2,2,0,0,1
25,0,187.0,7,2,4,1,1,0,3,0
148,0,119.69,8,16,4,5,2,0,3,0
92,1,81.95,6,20,4,3,1,3,0,1
74,1,85.5,4,25,4,2,1,0,0,1
6,3,120.0,2,20,4,1,1,0,0,1
57,1,132.6,5,15,4,3,2,0,3,1
111,0,72.25,7,13,3,3,0,0,0,0
34,1,135.9,9,9,4,2,0,0,0,1
124,0,114.3,8,8,4,5,1,0,0,0
163,0,94.5,7,22,4,2,0,3,0,0
91,1,118.8,7,13,4,4,0,0,3,1
102,1,72.25,12,19,4,4,2,0,0,0
167,0,119.85,9,3,4,5,2,0,0,0
4,0,79.0,2,16,4,1,0,3,0,1
138,0,130.05,7,16,4,3,2,0,0,1
238,0,80.0,10,13,3,1,0,0,0,1
13,1,125.0,6,26,4,0,2,0,0,0
49,1,121.5,5,30,4,0,1,0,0,1
0,0,109.0,3,5,4,1,0,0,0,1
3,0,142.33,6,14,4,3,0,0,0,1
59,0,102.6,6,27,4,3,1,3,0,0
1,2,141.0,6,18,4,1,2,0,0,1
1,2,128.0,3,1,4,5,0,0,0,1
68,2,108.0,10,18,4,3,0,3,0,1
19,1,139.0,9,23,4,2,1,3,0,1
18,0,121.0,6,8,4,2,0,0,0,0
128,1,65.83,6,30,4,2,0,3,0,1
33,0,143.1,5,9,4,3,1,0,0,0
1,1,161.0,12,26,4,1,1,0,3,1
51,3,123.69,9,2,4,5,2,0,3,1
160,0,132.3,10,3,4,3,1,0,3,0
13,0,95.0,7,20,2,2,0,0,0,1
20,1,136.0,4,30,4,1,1,0,0,1
31,0,118.5,6,20,3,1,1,0,0,1
5,0,109.0,7,29,4,1,0,3,0,1
36,0,135.9,8,20,4,1,2,0,0,0
15,1,95.0,6,14,4,1,0,0,0,1
100,0,132.08,10,24,4,3,1,1,0,1
91,1,168.3,9,4,4,0,2,0,3,1
60,1,135.9,9,10,4,2,2,0,0,0
14,2,74.61,9,2,4,5,2,0,3,1
5,1,113.23,11,6,4,3,2,0,0,1
26,1,131.0,9,3,4,1,1,0,0,1
92,2,125.1,9,19,4,0,1,3,0,1
63,0,159.3,6,8,4,3,0,0,3,0
12,0,95.0,4,19,4,1,0,0,0,1
0,0,80.39,4,13,4,2,0,0,0,1
79,0,126.9,4,30,4,1,2,0,0,0
83,0,129.5,2,28,3,1,2,0,5,1
19,1,132.89,11,6,4,3,2,0,0,1
4,0,0.0,12,23,1,2,1,0,5,1
65,0,76.5,3,10,4,1,0,3,0,1
69,2,110.08,4,17,4,2,2,0,3,1
20,4,129.5,3,9,4,4,0,0,3,1
132,0,89.25,5,16,4,3,1,3,0,0
7,0,139.0,7,16,4,1,1,3,0,1
133,0,113.05,5,14,4,2,2,0,3,1
32,1,109.0,10,25,4,5,0,3,0,1
282,1,83.3,12,29,4,3,1,0,0,1
196,0,68.0,8,1,3,5,2,0,0,1
19,0,114.0,5,7,4,1,1,3,0,0
111,1,105.3,7,14,4,2,0,0,0,1
171,0,63.75,7,22,3,6,2,3,0,0
15,0,75.0,3,7,2,3,1,0,3,1
0,0,56.0,12,22,4,1,0,3,0,1
87,2,112.03,8,27,4,4,2,0,0,1
19,1,151.0,7,16,4,1,1,0,0,0
64,1,80.1,3,31,4,3,0,3,0,1
30,1,97.92,10,5,4,4,1,0,0,0
76,0,116.28,6,13,3,3,1,0,0,1
17,1,91.0,2,14,4,1,2,0,0,0
36,1,114.3,3,12,4,1,1,0,3,0
40,1,112.5,8,28,4,1,2,0,0,1
8,1,83.0,1,19,4,4,0,0,0,1
8,2,0.0,12,28,4,1,0,3,0,1
100,1,164.9,5,15,4,4,2,1,3,1
195,1,106.03,8,13,4,1,2,0,0,0
0,1,79.0,12,13,2,1,0,0,0,1
7,1,117.04,10,3,4,2,1,0,0,1
0,2,98.0,12,7,4,1,0,0,0,1
54,1,88.0,11,4,4,2,0,3,0,1
47,1,81.5,2,26,4,2,1,3,0,1
88,0,80.75,6,8,3,4,1,0,0,0
90,0,96.9,7,10,3,1,2,0,0,1
64,2,89.25,10,20,4,6,2,0,0,1
135,0,72.42,8,22,4,5,1,0,0,1
13,1,75.0,8,7,4,1,0,0,0,1
16,1,112.42,6,4,4,1,1,0,3,1
90,1,72.25,11,20,4,2,0,0,0,0
83,0,46.67,3,12,3,4,2,0,0,1
20,0,122.6,7,28,4,2,0,0,0,1
0,0,95.0,2,14,4,0,1,0,0,1
5,0,66.0,2,1,3,3,1,0,0,1
247,1,67.26,12,24,4,3,2,0,1,1
59,1,131.4,12,29,4,2,0,0,3,1
14,0,87.12,5,31,4,3,0,0,0,1
141,0,107.95,7,6,4,4,1,0,0,1
192,0,130.05,8,4,4,3,1,0,0,0
98,0,95.0,9,30,3,2,0,0,0,0
210,2,96.3,10,19,4,4,0,0,0,0
187,3,103.5,10,7,4,2,1,0,0,1
257,0,73.95,12,17,4,5,2,0,0,0
10,3,141.0,5,9,4,3,1,0,3,1
27,2,106.02,10,5,4,4,1,0,0,1
96,1,126.9,4,29,4,2,1,0,0,0
56,0,69.11,9,16,4,4,1,0,0,1
32,1,155.8,9,23,4,4,0,0,0,1
123,0,99.45,6,30,4,3,1,0,0,0
39,2,83.16,10,12,4,2,1,0,3,1
134,2,89.85,7,12,4,4,0,0,0,1
74,1,91.48,10,3,4,0,1,0,0,1
8,1,116.78,8,17,4,3,0,0,3,1
